dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S2/K05/K05_R2/S2_K05_R2_PICT0362.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S2/K05/K05_R2/S2_K05_R2_PICT0362.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S2/K05/K05_R2/S2_K05_R2_PICT0362.JPG,Snapshot Serengeti : S2/K05/K05_R2/S2_K05_R2_PICT0362,Snapshot Serengeti : SER_S2#K05#2#121,Snapshot Serengeti : K05,1,leopard,panthera pardus,leopard,04-17-2011 05:00:55,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0348/1301.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0348/1301.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0348/1301.jpg,WCS Camera Traps : 46522c1e-92d5-11e9-965e-000d3a74c7de,WCS Camera Traps : ken-016-d0075-1,WCS Camera Traps : 1297,3,panthera pardus,panthera pardus,leopard,01-19-2013 08:55:48,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/H1/H1_R72/DEB_S1_H1_R72_IMAG0103.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/H1/H1_R72/DEB_S1_H1_R72_IMAG0103.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/H1/H1_R72/DEB_S1_H1_R72_IMAG0103.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/H1/H1_R72/DEB_S1_H1_R72_IMAG0103.JPG,Snapshot Safari 2024 Expansion : DEB_S1#H1#72#103,Snapshot Safari 2024 Expansion : DEB_S1_H1,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S7/J02/J02_R3/S7_J02_R3_IMAG0390.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S7/J02/J02_R3/S7_J02_R3_IMAG0390.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S7/J02/J02_R3/S7_J02_R3_IMAG0390.JPG,Snapshot Serengeti : S7/J02/J02_R3/S7_J02_R3_IMAG0390,Snapshot Serengeti : SER_S7#J02#3#135,Snapshot Serengeti : J02,2,leopard,panthera pardus,leopard,10-09-2013 06:39:28,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S4/U24b/U24b_R14/APN_S4_U24b_R14_IMAG0155.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S4/U24b/U24b_R14/APN_S4_U24b_R14_IMAG0155.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S4/U24b/U24b_R14/APN_S4_U24b_R14_IMAG0155.JPG,Snapshot Safari 2024 Expansion : APN/APN_S4/U24b/U24b_R14/APN_S4_U24b_R14_IMAG0155.JPG,Snapshot Safari 2024 Expansion : APN_S4#U24b#14#77,Snapshot Safari 2024 Expansion : APN_S4_U24B,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S5/P13/P13_R3/S5_P13_R3_IMAG0385.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S5/P13/P13_R3/S5_P13_R3_IMAG0385.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S5/P13/P13_R3/S5_P13_R3_IMAG0385.JPG,Snapshot Serengeti : S5/P13/P13_R3/S5_P13_R3_IMAG0385,Snapshot Serengeti : SER_S5#P13#3#129,Snapshot Serengeti : P13,3,leopard,panthera pardus,leopard,10-08-2012 16:04:23,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0301/1326.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0301/1326.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0301/1326.jpg,WCS Camera Traps : 355199d4-92d5-11e9-bd0f-000d3a74c7de,WCS Camera Traps : ken-011-d0132-22,WCS Camera Traps : 1434,1,panthera pardus,panthera pardus,leopard,02-07-2008 00:00:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_6fbbb4ee-719f-4e63-bb4f-0306629d79e1/SUNP1050.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_6fbbb4ee-719f-4e63-bb4f-0306629d79e1/SUNP1050.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_6fbbb4ee-719f-4e63-bb4f-0306629d79e1/SUNP1050.JPG,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap2/PvL_seq_6fbbb4ee-719f-4e63-bb4f-0306629d79e1/SUNP1050.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S3/13U/13U_R10/APN_S3_13U_R10_IMAG0259.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S3/13U/13U_R10/APN_S3_13U_R10_IMAG0259.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S3/13U/13U_R10/APN_S3_13U_R10_IMAG0259.JPG,Snapshot Safari 2024 Expansion : APN/APN_S3/13U/13U_R10/APN_S3_13U_R10_IMAG0259.JPG,Snapshot Safari 2024 Expansion : APN_S3#13U#10#89,Snapshot Safari 2024 Expansion : APN_S3_13U,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M5/M5_R71/DEB_S1_M5_R71_IMAG0424.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M5/M5_R71/DEB_S1_M5_R71_IMAG0424.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M5/M5_R71/DEB_S1_M5_R71_IMAG0424.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/M5/M5_R71/DEB_S1_M5_R71_IMAG0424.JPG,Snapshot Safari 2024 Expansion : DEB_S1#M5#71#422,Snapshot Safari 2024 Expansion : DEB_S1_M5,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0205/1408.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0205/1408.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0205/1408.jpg,WCS Camera Traps : 11b87c7a-92d5-11e9-8803-000d3a74c7de,WCS Camera Traps : ken-007-d0064-30,WCS Camera Traps : 1285,1,panthera pardus,panthera pardus,leopard,02-04-2012 12:29:38,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S6/T09/T09_R2/S6_T09_R2_IMAG0227.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S6/T09/T09_R2/S6_T09_R2_IMAG0227.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S6/T09/T09_R2/S6_T09_R2_IMAG0227.JPG,Snapshot Serengeti : S6/T09/T09_R2/S6_T09_R2_IMAG0227,Snapshot Serengeti : SER_S6#T09#2#119,Snapshot Serengeti : T09,1,leopard,panthera pardus,leopard,03-27-2013 07:58:02,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M3/M3_R79/DEB_S1_M3_R79_IMAG0100.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M3/M3_R79/DEB_S1_M3_R79_IMAG0100.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/M3/M3_R79/DEB_S1_M3_R79_IMAG0100.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/M3/M3_R79/DEB_S1_M3_R79_IMAG0100.JPG,Snapshot Safari 2024 Expansion : DEB_S1#M3#79#100,Snapshot Safari 2024 Expansion : DEB_S1_M3,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/I08/I08_R2/SER_S12_I08_R2_IMAG0083.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/I08/I08_R2/SER_S12_I08_R2_IMAG0083.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/I08/I08_R2/SER_S12_I08_R2_IMAG0083.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/I08/I08_R2/SER_S12_I08_R2_IMAG0083.JPG,Snapshot Safari 2024 Expansion : SER_S12#I08#2#81,Snapshot Safari 2024 Expansion : SER_S12_I08,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S9/K03/K03_R3/S9_K03_R3_IMAG0053.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S9/K03/K03_R3/S9_K03_R3_IMAG0053.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S9/K03/K03_R3/S9_K03_R3_IMAG0053.JPG,Snapshot Serengeti : S9/K03/K03_R3/S9_K03_R3_IMAG0053,Snapshot Serengeti : SER_S9#K03#3#19,Snapshot Serengeti : K03,1,leopard,panthera pardus,leopard,11-13-2014 22:55:13,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R4/KRU_S2_16_R4_IMAG0034.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R4/KRU_S2_16_R4_IMAG0034.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R4/KRU_S2_16_R4_IMAG0034.JPG,Snapshot Safari 2024 Expansion : KRU/KRU_S2/16/16_R4/KRU_S2_16_R4_IMAG0034.JPG,Snapshot Safari 2024 Expansion : KRU_S2#16#4#13,Snapshot Safari 2024 Expansion : KRU_S2_16,1,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0060.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0060.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0060.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0060.JPG,Snapshot Safari 2024 Expansion : PLN_S3a#D05#7#27,Snapshot Safari 2024 Expansion : PLN_S3A_D05,1,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S2/K034/K034_R3/APN_S2_K034_R3_IMAG0095.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K034/K034_R3/APN_S2_K034_R3_IMAG0095.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K034/K034_R3/APN_S2_K034_R3_IMAG0095.JPG,Snapshot Safari 2024 Expansion : APN/APN_S2/K034/K034_R3/APN_S2_K034_R3_IMAG0095.JPG,Snapshot Safari 2024 Expansion : APN_S2#K034#3#33,Snapshot Safari 2024 Expansion : APN_S2_K034,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG1952.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG1952.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG1952.JPG,Snapshot Serengeti : S10/K07/K07_R1/S10_K07_R1_IMAG1952,Snapshot Serengeti : SER_S10#K07#1#660,Snapshot Serengeti : K07,1,leopard,panthera pardus,leopard,02-11-2015 03:08:10,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0205/0115.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0205/0115.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0205/0115.jpg,WCS Camera Traps : 117b4b76-92d5-11e9-bea7-000d3a74c7de,WCS Camera Traps : ken-007-d0057-7,WCS Camera Traps : 1278,2,panthera pardus,panthera pardus,leopard,02-06-2012 21:07:49,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0323/1490.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0323/1490.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0323/1490.jpg,WCS Camera Traps : 3d4d86a7-92d5-11e9-bf12-000d3a74c7de,WCS Camera Traps : ken-015-d0087-29,WCS Camera Traps : 1690,1,panthera pardus,panthera pardus,leopard,02-17-2010 05:39:49,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S1/T09/T09_R1/S1_T09_R1_PICT0125.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S1/T09/T09_R1/S1_T09_R1_PICT0125.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S1/T09/T09_R1/S1_T09_R1_PICT0125.JPG,Snapshot Serengeti : S1/T09/T09_R1/S1_T09_R1_PICT0125,Snapshot Serengeti : SER_S1#T09#1#43,Snapshot Serengeti : T09,1,leopard,panthera pardus,leopard,09-20-2010 05:51:46,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S5/L06/L06_R3/S5_L06_R3_IMAG0026.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S5/L06/L06_R3/S5_L06_R3_IMAG0026.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S5/L06/L06_R3/S5_L06_R3_IMAG0026.JPG,Snapshot Serengeti : S5/L06/L06_R3/S5_L06_R3_IMAG0026,Snapshot Serengeti : SER_S5#L06#3#11,Snapshot Serengeti : L06,2,leopard,panthera pardus,leopard,11-01-2012 09:14:46,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/D7/D7_R52/DEB_S1_D7_R52_IMAG0752.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/D7/D7_R52/DEB_S1_D7_R52_IMAG0752.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/D7/D7_R52/DEB_S1_D7_R52_IMAG0752.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/D7/D7_R52/DEB_S1_D7_R52_IMAG0752.JPG,Snapshot Safari 2024 Expansion : DEB_S1#D7#52#752,Snapshot Safari 2024 Expansion : DEB_S1_D7,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F13/F13_R63/DEB_S1_F13_R63_IMAG0225.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F13/F13_R63/DEB_S1_F13_R63_IMAG0225.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F13/F13_R63/DEB_S1_F13_R63_IMAG0225.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/F13/F13_R63/DEB_S1_F13_R63_IMAG0225.JPG,Snapshot Safari 2024 Expansion : DEB_S1#F13#63#225,Snapshot Safari 2024 Expansion : DEB_S1_F13,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R23/DEB_S1_F11_R23_IMAG0169.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R23/DEB_S1_F11_R23_IMAG0169.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R23/DEB_S1_F11_R23_IMAG0169.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/F11/F11_R23/DEB_S1_F11_R23_IMAG0169.JPG,Snapshot Safari 2024 Expansion : DEB_S1#F11#23#169,Snapshot Safari 2024 Expansion : DEB_S1_F11,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/G05/G05_R10/MAD_S3_G05_R10_IMAG0234.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/G05/G05_R10/MAD_S3_G05_R10_IMAG0234.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/G05/G05_R10/MAD_S3_G05_R10_IMAG0234.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/G05/G05_R10/MAD_S3_G05_R10_IMAG0234.JPG,Snapshot Safari 2024 Expansion : MAD_S3#G05#10#78,Snapshot Safari 2024 Expansion : MAD_S3_G05,2,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/TSW/TSW_S3/KC07/KC07_R7/TSW_S3_KC07_R7_IMAG0029.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/TSW/TSW_S3/KC07/KC07_R7/TSW_S3_KC07_R7_IMAG0029.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/TSW/TSW_S3/KC07/KC07_R7/TSW_S3_KC07_R7_IMAG0029.JPG,Snapshot Safari 2024 Expansion : TSW/TSW_S3/KC07/KC07_R7/TSW_S3_KC07_R7_IMAG0029.JPG,Snapshot Safari 2024 Expansion : TSW_S3#KC07#7#15,Snapshot Safari 2024 Expansion : TSW_S3_KC07,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KRU/KRU_S2/1/1_R2/KRU_S2_1_R2_IMAG0220.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/1/1_R2/KRU_S2_1_R2_IMAG0220.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/1/1_R2/KRU_S2_1_R2_IMAG0220.JPG,Snapshot Safari 2024 Expansion : KRU/KRU_S2/1/1_R2/KRU_S2_1_R2_IMAG0220.JPG,Snapshot Safari 2024 Expansion : KRU_S2#1#2#100,Snapshot Safari 2024 Expansion : KRU_S2_1,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
