dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/MIS/deer/b9f59e0d-8dbf-4bba-9b15-7520a2cc906a.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/MIS/deer/b9f59e0d-8dbf-4bba-9b15-7520a2cc906a.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/MIS/deer/b9f59e0d-8dbf-4bba-9b15-7520a2cc906a.JPG,Trail Camera Images of New Zealand Animals : MIS/deer/b9f59e0d-8dbf-4bba-9b15-7520a2cc906a.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : MIS_HV0406,-1,deer,cervidae,deer,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0169/loc_0169_im_001271.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0169/loc_0169_im_001271.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0169/loc_0169_im_001271.jpg,Idaho Camera Traps : loc_0169_im_001271,Idaho Camera Traps : loc_0169_seq_000251,Idaho Camera Traps : 169,14,deer,odocoileus,deer,09-15-2016 00:10:47,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0141342.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0141342.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0141342.JPG,NACTI : FL-16_08_05_2016_FL-16_0141342.JPG,NACTI : unknown,NACTI : archbold_FL-16,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0122/loc_0122_im_003135.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0122/loc_0122_im_003135.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0122/loc_0122_im_003135.jpg,Idaho Camera Traps : loc_0122_im_003135,Idaho Camera Traps : loc_0122_seq_000353,Idaho Camera Traps : 122,3,deer,odocoileus,deer,10-29-2015 18:22:54,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub042/CA-09_08_10_2016_CA-09_0010324.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub042/CA-09_08_10_2016_CA-09_0010324.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub042/CA-09_08_10_2016_CA-09_0010324.JPG,NACTI : CA-09_08_10_2016_CA-09_0010324.JPG,NACTI : unknown,NACTI : lebec_CA-09,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub189/FL-16_01_21_2016_FL-16_0102796.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub189/FL-16_01_21_2016_FL-16_0102796.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub189/FL-16_01_21_2016_FL-16_0102796.jpg,NACTI : FL-16_01_21_2016_FL-16_0102796.jpg,NACTI : unknown,NACTI : archbold_FL-16,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub041/CA-08_05_13_2016_CA-08_0008072.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub041/CA-08_05_13_2016_CA-08_0008072.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub041/CA-08_05_13_2016_CA-08_0008072.JPG,NACTI : CA-08_05_13_2016_CA-08_0008072.JPG,NACTI : unknown,NACTI : lebec_CA-08,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0136/loc_0136_im_001108.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0136/loc_0136_im_001108.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0136/loc_0136_im_001108.jpg,Idaho Camera Traps : loc_0136_im_001108,Idaho Camera Traps : loc_0136_seq_000245,Idaho Camera Traps : 136,19,deer,odocoileus,deer,10-08-2016 08:23:35,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub258/FL-29_11_03_2015_FL-29_0050106.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub258/FL-29_11_03_2015_FL-29_0050106.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub258/FL-29_11_03_2015_FL-29_0050106.jpg,NACTI : FL-29_11_03_2015_FL-29_0050106.jpg,NACTI : unknown,NACTI : archbold_FL-29,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0122/loc_0122_im_003210.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0122/loc_0122_im_003210.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0122/loc_0122_im_003210.jpg,Idaho Camera Traps : loc_0122_im_003210,Idaho Camera Traps : loc_0122_seq_000366,Idaho Camera Traps : 122,0,deer,odocoileus,deer,11-03-2015 16:12:51,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub241/FL-27_05_02_2016_FL-27_0056007.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub241/FL-27_05_02_2016_FL-27_0056007.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub241/FL-27_05_02_2016_FL-27_0056007.JPG,NACTI : FL-27_05_02_2016_FL-27_0056007.JPG,NACTI : unknown,NACTI : archbold_FL-27,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/a4c6885d-e554-484c-967a-c0f52c7d6c42.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/PS1/deer/a4c6885d-e554-484c-967a-c0f52c7d6c42.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/PS1/deer/a4c6885d-e554-484c-967a-c0f52c7d6c42.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/a4c6885d-e554-484c-967a-c0f52c7d6c42.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAM7920,-1,deer,cervidae,deer,05-12-2022 13:17:26,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub217/FL-21_05_03_2016_FL-21_0026093.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub217/FL-21_05_03_2016_FL-21_0026093.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub217/FL-21_05_03_2016_FL-21_0026093.JPG,NACTI : FL-21_05_03_2016_FL-21_0026093.JPG,NACTI : unknown,NACTI : archbold_FL-21,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0121/loc_0121_im_006052.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0121/loc_0121_im_006052.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0121/loc_0121_im_006052.jpg,Idaho Camera Traps : loc_0121_im_006052,Idaho Camera Traps : loc_0121_seq_000714,Idaho Camera Traps : 121,66,deer,odocoileus,deer,05-21-2016 20:09:33,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub042/CA-09_07_08_2016_CA-09_0008900.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub042/CA-09_07_08_2016_CA-09_0008900.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub042/CA-09_07_08_2016_CA-09_0008900.JPG,NACTI : CA-09_07_08_2016_CA-09_0008900.JPG,NACTI : unknown,NACTI : lebec_CA-09,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59bac7a0-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59bac7a0-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59bac7a0-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59bac7a0-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f7f930f-5567-11e8-99fc-dca9047ef277,Caltech Camera Traps : 57,1,deer,odocoileus,deer,11-10-2013 22:16:50,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/597388c6-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/597388c6-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/597388c6-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 597388c6-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6fe8b078-5567-11e8-81b3-dca9047ef277,Caltech Camera Traps : 23,1,deer,odocoileus,deer,05-30-2014 06:58:11,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5940819c-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5940819c-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5940819c-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5940819c-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 70156b68-5567-11e8-aaa2-dca9047ef277,Caltech Camera Traps : 109,1,deer,odocoileus,deer,12-22-2014 13:51:18,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0250/loc_0250_im_000669.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0250/loc_0250_im_000669.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0250/loc_0250_im_000669.jpg,Idaho Camera Traps : loc_0250_im_000669,Idaho Camera Traps : loc_0250_seq_000068,Idaho Camera Traps : 250,0,deer,odocoileus,deer,12-30-2015 13:25:32,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/MIS/deer/eadaa225-37a6-45d9-98ef-50ac4a0bf39f.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/MIS/deer/eadaa225-37a6-45d9-98ef-50ac4a0bf39f.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/MIS/deer/eadaa225-37a6-45d9-98ef-50ac4a0bf39f.JPG,Trail Camera Images of New Zealand Animals : MIS/deer/eadaa225-37a6-45d9-98ef-50ac4a0bf39f.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : MIS_HV0343,-1,deer,cervidae,deer,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59cb3a5f-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59cb3a5f-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59cb3a5f-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59cb3a5f-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f88906b-5567-11e8-9486-dca9047ef277,Caltech Camera Traps : 57,1,deer,odocoileus,deer,05-11-2014 07:29:27,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0094/loc_0094_im_002017.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0094/loc_0094_im_002017.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0094/loc_0094_im_002017.jpg,Idaho Camera Traps : loc_0094_im_002017,Idaho Camera Traps : loc_0094_seq_000290,Idaho Camera Traps : 94,6,deer,odocoileus,deer,02-19-2016 04:45:24,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59c319b3-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59c319b3-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59c319b3-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59c319b3-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7019f5d4-5567-11e8-9774-dca9047ef277,Caltech Camera Traps : 42,3,deer,odocoileus,deer,12-24-2014 02:29:31,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub041/CA-08_08_04_2015_CA-08_0003866.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub041/CA-08_08_04_2015_CA-08_0003866.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub041/CA-08_08_04_2015_CA-08_0003866.jpg,NACTI : CA-08_08_04_2015_CA-08_0003866.jpg,NACTI : unknown,NACTI : lebec_CA-08,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59f7993d-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59f7993d-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59f7993d-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59f7993d-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7010e323-5567-11e8-a71a-dca9047ef277,Caltech Camera Traps : 25,2,deer,odocoileus,deer,09-27-2014 06:08:43,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_004146.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_004146.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_004146.jpg,Idaho Camera Traps : loc_0080_im_004146,Idaho Camera Traps : loc_0080_seq_000485,Idaho Camera Traps : 80,2,deer,odocoileus,deer,05-18-2016 02:45:36,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub198/FL-16_09_02_2016_FL-16_0141808.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_09_02_2016_FL-16_0141808.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_09_02_2016_FL-16_0141808.JPG,NACTI : FL-16_09_02_2016_FL-16_0141808.JPG,NACTI : unknown,NACTI : archbold_FL-16,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub190/FL-16_03_07_2016_FL-16_0112088.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub190/FL-16_03_07_2016_FL-16_0112088.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub190/FL-16_03_07_2016_FL-16_0112088.JPG,NACTI : FL-16_03_07_2016_FL-16_0112088.JPG,NACTI : unknown,NACTI : archbold_FL-16,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub259/FL-30_06_30_2015_FL-30_0019705.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub259/FL-30_06_30_2015_FL-30_0019705.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub259/FL-30_06_30_2015_FL-30_0019705.jpg,NACTI : FL-30_06_30_2015_FL-30_0019705.jpg,NACTI : unknown,NACTI : archbold_FL-30,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_004245.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_004245.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_004245.jpg,Idaho Camera Traps : loc_0080_im_004245,Idaho Camera Traps : loc_0080_seq_000495,Idaho Camera Traps : 80,14,deer,odocoileus,deer,05-19-2016 17:21:34,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59a62b11-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59a62b11-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59a62b11-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59a62b11-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7011ce87-5567-11e8-9dc1-dca9047ef277,Caltech Camera Traps : 41,3,deer,odocoileus,deer,06-15-2014 04:53:55,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/MIS/deer/e4f01439-918c-4e6f-8804-bc1b5760e1c9.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/MIS/deer/e4f01439-918c-4e6f-8804-bc1b5760e1c9.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/MIS/deer/e4f01439-918c-4e6f-8804-bc1b5760e1c9.JPG,Trail Camera Images of New Zealand Animals : MIS/deer/e4f01439-918c-4e6f-8804-bc1b5760e1c9.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : MIS_HV0238,-1,deer,cervidae,deer,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0140437.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0140437.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub198/FL-16_08_05_2016_FL-16_0140437.JPG,NACTI : FL-16_08_05_2016_FL-16_0140437.JPG,NACTI : unknown,NACTI : archbold_FL-16,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/MIS/deer/dfd7c857-f854-42bd-93c7-2225aac2fe98.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/MIS/deer/dfd7c857-f854-42bd-93c7-2225aac2fe98.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/MIS/deer/dfd7c857-f854-42bd-93c7-2225aac2fe98.JPG,Trail Camera Images of New Zealand Animals : MIS/deer/dfd7c857-f854-42bd-93c7-2225aac2fe98.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : MIS_HV0037,-1,deer,cervidae,deer,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5a07cd4b-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5a07cd4b-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5a07cd4b-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5a07cd4b-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 70119361-5567-11e8-b3a9-dca9047ef277,Caltech Camera Traps : 41,2,deer,odocoileus,deer,05-27-2014 07:12:26,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,
